customer_id,true_p0,true_p1,true_uplift
C0456,0.4286516053704572,0.4327401744983991,0.004088569127941866
C0457,0.7777913489179571,0.8902324306416097,0.11244108172365264
C0458,0.18533682962957398,0.2507172544395641,0.06538042480999012
C0459,0.8270014268899709,0.8277228043618227,0.0007213774718517474
C0460,0.6489260887304222,0.7494779443669539,0.10055185563653168
C0461,0.4624111086792322,0.4903000605755338,0.02788895189630164
C0462,0.02795147308838371,0.19384137854397435,0.16588990545559062
C0463,0.6849340695952225,0.7005355446162105,0.015601475020987965
C0464,0.07705565226401598,0.09103517232231643,0.013979520058300457
C0465,0.35345865261359743,0.6792618025980136,0.3258031499844162
C0466,0.04561299525834807,0.05272370046771417,0.007110705209366103
C0467,0.15950222499306696,0.22919898257843166,0.0696967575853647
C0468,0.5852763978116402,0.8624268121526844,0.27715041434104415
C0469,0.02590249513491858,0.025935515194508645,3.302005959006371e-05
C0470,0.6928668006371014,0.6957999313479031,0.0029331307108017013
C0471,0.2667611611688276,0.4394118366357832,0.17265067546695562
C0472,0.16415282304213513,0.1654329008245693,0.0012800777824341636
C0473,0.428021342471453,0.4327958069233129,0.004774464451859861
C0474,0.20414698705350592,0.20713151407044836,0.0029845270169424343
C0475,0.05143499615898268,0.05356883428294254,0.0021338381239598622
C0476,0.15024057555151576,0.37946124611473464,0.22922067056321888
C0477,0.5368534775161928,0.5529112064021751,0.016057728885982225
C0478,0.031743911699703004,0.03174574087212988,1.8291724268731935e-06
C0479,0.4596691139984511,0.6369089678350519,0.1772398538366008
C0480,0.15279262615042774,0.46295184371231524,0.31015921756188747
C0481,0.48152418623326726,0.7014044753521461,0.21988028911887886
C0482,0.2571150609235559,0.6048213260594766,0.3477062651359207
C0483,0.9711564111924644,0.999,0.02784358880753557
C0484,0.024355783944753233,0.024366540242517946,1.0756297764712847e-05
C0485,0.06149275812582997,0.1444109610453298,0.08291820291949983
C0486,0.09901765192420744,0.12202050590099205,0.0230028539767846
C0487,0.8183790785456547,0.8300300061677865,0.011650927622131824
C0488,0.18498882419603152,0.5273359921625744,0.3423471679665429
C0489,0.5882691387997083,0.9376075044885102,0.34933836568880183
C0490,0.8473120302326785,0.893115681912961,0.04580365168028244
C0491,0.40008497594691017,0.4000872915741195,2.3156272093149965e-06
C0492,0.4903310321032363,0.7968813676810671,0.3065503355778308
C0493,0.6427887334920244,0.8187621289618828,0.17597339546985846
C0494,0.33530104900154317,0.3522547741544648,0.01695372515292165
C0495,0.8822390619171631,0.8849146822289704,0.0026756203118073474
C0496,0.5491444140898097,0.8114353353852918,0.26229092129548204
C0497,0.8341195778351029,0.9120489306089781,0.07792935277387514
C0498,0.18663445505774387,0.2111619285766738,0.02452747351892992
C0499,0.4367960489079172,0.6042388211312548,0.16744277222333764
C0500,0.4246037676742361,0.7300428163382988,0.30543904866406274
C0501,0.43056182038618707,0.6739156043781223,0.2433537839919352
C0502,0.10475459205557429,0.10477819800191303,2.360594633873947e-05
C0503,0.9333029958845336,0.962669874786259,0.0293668789017254
C0504,0.6077089288346865,0.891133030066658,0.2834241012319715
C0505,0.8005003847669214,0.8091476941268145,0.008647309359893107
C0506,0.2699905520981028,0.2947818679357278,0.024791315837625005
C0507,0.6204466388166908,0.8893337833248541,0.2688871445081633
C0508,0.4383960380929931,0.4937753622702668,0.0553793241772737
C0509,0.08722844310717709,0.1255783257984046,0.03834988269122752
C0510,0.2689587848571792,0.2747602524497253,0.005801467592546072
C0511,0.013059452868828529,0.013420314023811844,0.0003608611549833149
C0512,0.7304020635880422,0.7343720950553974,0.003970031467355195
C0513,0.0985249046028605,0.343439608976559,0.2449147043736985
C0514,0.3592990787369559,0.4567878760187294,0.09748879728177351
C0515,0.1795938003750301,0.20425048997758985,0.02465668960255976
C0516,0.5886332554681678,0.75292680563399,0.16429355016582214
C0517,0.6153077785165755,0.6197689090342801,0.004461130517704581
C0518,0.3192799194161153,0.5163900288241223,0.19711010940800705
C0519,0.06562586499643003,0.08815445717091464,0.022528592174484607
C0520,0.789053142638287,0.8194314070413123,0.03037826440302538
C0521,0.9116119710082375,0.9956452603760634,0.08403328936782584
C0522,0.18275568517451782,0.21849642220278814,0.035740737028270325
C0523,0.25053472274178484,0.3840333311520018,0.13349860841021693
C0524,0.09868517998945925,0.1003805484501116,0.0016953684606523522
C0525,0.07368648374169624,0.10229898326669191,0.02861249952499567
C0526,0.5075126786734903,0.7483754116357985,0.2408627329623082
C0527,0.9440537707334317,0.999,0.054946229266568336
C0528,0.7986241392837231,0.8002339705713316,0.0016098312876084986
C0529,0.8486958442699948,0.999,0.15030415573000522
C0530,0.10208154898105312,0.2131991172043594,0.11111756822330629
C0531,0.756941915527934,0.757612480046262,0.0006705645183280318
C0532,0.23082166690643638,0.3280244032300852,0.09720273632364881
C0533,0.3962849967274515,0.7271542007050373,0.33086920397758585
C0534,0.6155429017285623,0.6636463802247539,0.048103478496191565
C0535,0.1103875963776657,0.17168976163338992,0.061302165255724225
C0536,0.6058265060176953,0.6072287515715066,0.0014022455538112988
C0537,0.6572733767034683,0.8035885600418984,0.14631518333843008
C0538,0.24307832600932866,0.48053248904607304,0.23745416303674438
C0539,0.10036935068650815,0.4047409337509805,0.3043715830644724
C0540,0.7197109147546477,0.7435369395379959,0.023826024783348276
C0541,0.7728713838346216,0.7762097001771135,0.0033383163424919315
C0542,0.19964369418369746,0.24105797217455227,0.041414277990854814
C0543,0.833686893289143,0.999,0.16531310671085697
C0544,0.756455201900605,0.999,0.242544798099395
C0545,0.4942431774958401,0.5388210155307189,0.0445778380348788
C0546,0.42625087686300533,0.6365206043501873,0.21026972748718198
C0547,0.38076624287112165,0.5551602361609582,0.17439399328983657
C0548,0.14210931483130176,0.15048325642354693,0.008373941592245165
C0549,0.8973035802669868,0.8986768747399895,0.0013732944730027175
C0550,0.7040266400658669,0.7085198247985003,0.004493184732633382
C0551,0.2504263162046059,0.2724805058778152,0.022054189673209268
C0552,0.25348067885077363,0.2628455222573445,0.009364843406570844
C0553,0.2048165971321416,0.2876274265229824,0.0828108293908408
C0554,0.6501653232181491,0.6671934245675528,0.01702810134940369
C0555,0.04197377832759599,0.043702690040233236,0.0017289117126372475
C0556,0.6952634531281663,0.7197091163734757,0.02444566324530939
C0557,0.6299458138921958,0.7579293412810151,0.12798352738881924
C0558,0.5259644332666659,0.6649528257917918,0.13898839252512596
C0559,0.33364621974442027,0.404588119042373,0.07094189929795275
C0560,0.6934693318205871,0.7820960278994853,0.08862669607889817
C0561,0.48806553139899084,0.5474909422430515,0.05942541084406067
C0562,0.06907449079928746,0.11664865835032553,0.04757416755103808
C0563,0.8496265419112018,0.8696644641077386,0.020037922196536773
C0564,0.5361245073621983,0.6985120001055907,0.16238749274339237
C0565,0.283648178539898,0.32233736088004195,0.03868918234014396
C0566,0.7738959297295891,0.7977873566398661,0.023891426910277014
C0567,0.3712093696578552,0.622972497694624,0.2517631280367688
C0568,0.06582581411017521,0.06889157507254294,0.003065760962367728
C0569,0.26709860072757136,0.29149958926702524,0.024400988539453883
C0570,0.2750223271674415,0.4618299957156109,0.18680766854816938
C0571,0.13738641074796606,0.20010542575088766,0.0627190150029216
C0572,0.8047429989744785,0.9039089427583524,0.09916594378387389
C0573,0.8176934972562856,0.8307389724538284,0.013045475197542844
C0574,0.9282062089341792,0.943747238512526,0.015541029578346799
C0575,0.6364538769464764,0.8202465790814598,0.18379270213498344
C0576,0.43651772378389503,0.5609865704610364,0.12446884667714136
C0577,0.7965138554999445,0.999,0.20248614450005553
C0578,0.5619700075348493,0.613383339086182,0.051413331551332764
C0579,0.6623454694070083,0.999,0.33665453059299166
C0580,0.4066625783890038,0.4739299208198391,0.06726734243083526
C0581,0.21741061341338616,0.4468118173061588,0.22940120389277266
C0582,0.3035990908469855,0.3095872884338897,0.00598819758690422
C0583,0.08906021777936085,0.2465231959198254,0.15746297814046456
C0584,0.4491151573344773,0.6677082860601058,0.21859312872562847
C0585,0.9017637482868125,0.999,0.0972362517131875
C0586,0.8099836962453288,0.9866910524254463,0.17670735618011746
C0587,0.19644734145762388,0.22010434367987652,0.023657002222252643
C0588,0.4596976271394576,0.7995761478915191,0.3398785207520615
C0589,0.07476685777938064,0.0775798940553099,0.0028130362759292704
C0590,0.5282083447436245,0.7328938371211315,0.204685492377507
C0591,0.8583806410380439,0.999,0.1406193589619561
C0592,0.7313109819996373,0.8489577641465892,0.1176467821469519
C0593,0.3284065182453385,0.5817586431081467,0.2533521248628082
C0594,0.1772968750175564,0.21038591124000283,0.03308903622244644
C0595,0.024581574431688145,0.050825355908552125,0.02624378147686398
C0596,0.036887857662789195,0.040672099564103364,0.00378424190131417
C0597,0.3521279368974607,0.35559590653663886,0.00346796963917817
C0598,0.1767063091757236,0.44297140387526784,0.26626509469954424
C0599,0.6899594290149613,0.8124922017047923,0.12253277268983098
C0600,0.40339373914966187,0.4441312089428693,0.040737469793207415
C0601,0.461679623959015,0.591810313147979,0.13013068918896403
C0602,0.874746506915683,0.8754890764929412,0.0007425695772581564
C0603,0.751811150562508,0.999,0.24718884943749198
C0604,0.6290668210649553,0.8430004157555999,0.21393359469064466
C0605,0.5605794883466005,0.5756193871157161,0.0150398987691156
C0606,0.25118818913839186,0.26237377084118757,0.01118558170279571
C0607,0.49280410740293656,0.5187348076877174,0.02593070028478084
C0608,0.08061879009609735,0.08646387202701884,0.005845081930921495
C0609,0.3938419020856317,0.649754526279221,0.25591262419358934
C0610,0.00434937698987144,0.004349438633641317,6.164376987680131e-08
C0611,0.3595357008178109,0.7062896678923153,0.3467539670745044
C0612,0.7874891259561044,0.9196285831394682,0.13213945718336373
C0613,0.27678475318074336,0.29255751831235577,0.01577276513161241
C0614,0.23730521591820483,0.25488437867385605,0.017579162755651218
C0615,0.2949609199024543,0.3735961557611714,0.07863523585871707
C0616,0.5421725750635534,0.7469034486381351,0.20473087357458164
C0617,0.8167158254286222,0.869835411416769,0.05311958598814681
C0618,0.1393465990170678,0.380299559805647,0.2409529607885792
C0619,0.3930482722502888,0.39653486540443555,0.003486593154146733
C0620,0.014714579925993206,0.09687504223929697,0.08216046231330376
C0621,0.09544156214785117,0.10102015211142562,0.005578589963574451
C0622,0.07754263758661666,0.07754504218923834,2.4046026216861804e-06
C0623,0.7916348967126199,0.999,0.20736510328738011
C0624,0.41370001967370884,0.42597038526975495,0.012270365596046107
C0625,0.9268173913155404,0.9599351661321497,0.03311777481660927
C0626,0.012556570877177972,0.012556619995217743,4.911803977089568e-08
C0627,0.8676641639012193,0.8687832042642043,0.0011190403629850465
C0628,0.624541797784841,0.6270797427350415,0.0025379449502005436
C0629,0.395332614960439,0.6363997763213306,0.24106716136089162
C0630,0.4936716893546599,0.6042450853915889,0.11057339603692906
C0631,0.017973968937528402,0.01797397021458034,1.2770519364213584e-09
C0632,0.5478883052286735,0.5544616853939978,0.006573380165324272
C0633,0.22582474636309177,0.5066934132771891,0.2808686669140973
C0634,0.32015380176411223,0.5727126348139098,0.25255883304979754
C0635,0.3541404170632655,0.36049070396196975,0.0063502868987042604
C0636,0.24966502086040027,0.487782491859432,0.23811747099903174
C0637,0.2761180111422812,0.2837002299375564,0.0075822187952752085
C0638,0.7822669443457353,0.80514834391259,0.022881399566854754
C0639,0.6188586678142282,0.7026152416912661,0.08375657387703794
C0640,0.8381799004450858,0.8590044688391201,0.020824568394034237
C0641,0.9456448441267686,0.9526982951183314,0.0070534509915627375
C0642,0.56482946194411,0.7559534453301617,0.19112398338605174
C0643,0.13078965948375434,0.45807917549621724,0.3272895160124629
C0644,0.03895668824038117,0.05432520544380712,0.015368517203425948
C0645,0.771396805575862,0.999,0.227603194424138
C0646,0.5361929576446366,0.6573411606973746,0.12114820305273799
C0647,0.16589815354524443,0.2463357666661855,0.08043761312094108
C0648,0.05449363228788539,0.0544948359304415,1.2036425561107178e-06
C0649,0.21400824456741807,0.22436082752567713,0.010352582958259055
C0650,0.07776133479846538,0.1397304176723223,0.061969082873856926
C0651,0.6334475461809675,0.7185724466633399,0.08512490048237231
C0652,0.22850746571002914,0.2381907160833534,0.009683250373324265
C0653,0.8133053501550768,0.8207417575656453,0.007436407410568502
C0654,0.7580799092696391,0.7904549935154233,0.03237508424578417
C0655,0.8293856257846333,0.8587315069345378,0.02934588114990455
C0656,0.5654098251227596,0.5887922618767504,0.023382436753990765
C0657,0.8224976290846663,0.999,0.17650237091533372
C0658,0.36638143453209177,0.36716198861196186,0.0007805540798700994
C0659,0.678855882734009,0.7557007505904849,0.07684486785647593
C0660,0.17470046843278905,0.19305586796075663,0.01835539952796758
C0661,0.17548143992950574,0.26752741506160427,0.09204597513209853
C0662,0.6983859163054108,0.9025224126532654,0.20413649634785458
C0663,0.2815978922704364,0.4878889548033284,0.20629106253289198
C0664,0.2662383467224253,0.5923629908040251,0.3261246440815998
C0665,0.2139230681352984,0.4739404912332943,0.2600174230979959
C0666,0.567095146148553,0.5731053672058563,0.0060102210573032
C0667,0.658187500298843,0.7074814880857745,0.049293987786931504
C0668,0.6828476574691328,0.7684559433760657,0.08560828590693292
C0669,0.5920226901146657,0.7231548702382287,0.13113218012356298
C0670,0.6024783842640482,0.6380458742165005,0.03556748995245229
C0671,0.029627321325742376,0.02971274026363972,8.541893789734342e-05
C0672,0.6128067197014605,0.7427507400611192,0.12994402035965869
C0673,0.9888518063131467,0.996193953293698,0.007342146980551245
C0674,0.27534992750070925,0.47603793914716963,0.20068801164646038
C0675,0.5007645779436758,0.5082924220481472,0.007527844104471382
C0676,0.19142795079518737,0.20869434983146049,0.01726639903627311
C0677,0.6523572261477137,0.9449241473505176,0.2925669212028038
C0678,0.45063730012403785,0.7616878906620599,0.31105059053802203
C0679,0.08431667958687754,0.26492595637737937,0.18060927679050182
C0680,0.23335347209782747,0.2608413885149553,0.027487916417127833
C0681,0.12609678712780747,0.4029220220643956,0.2768252349365881
C0682,0.3370683061677794,0.47079462104116876,0.13372631487338937
C0683,0.08991968737969647,0.3859037139753007,0.29598402659560424
C0684,0.36345267624293537,0.6952851785851891,0.33183250234225375
C0685,0.4932511061041571,0.7029113180491464,0.2096602119449893
C0686,0.7880182844060191,0.797082099599893,0.009063815193873892
C0687,0.5689885583858827,0.7898740982234463,0.22088553983756365
C0688,0.5639806605019835,0.7255846183701544,0.16160395786817094
C0689,0.94051221883049,0.9427528953123653,0.0022406764818753144
C0690,0.3695787505394396,0.48947088288633817,0.11989213234689855
C0691,0.06301807328692423,0.06500982044215554,0.001991747155231316
C0692,0.7850912965933361,0.9486584820813151,0.163567185487979
C0693,0.4499829437635574,0.45154779647598586,0.001564852712428455
C0694,0.19143074624860987,0.19187160340985093,0.000440857161241065
C0695,0.3453520936393125,0.4282963926488683,0.0829442990095558
C0696,0.4736775623375848,0.5328424188003199,0.059164856462735116
C0697,0.7008031733325543,0.7225391879521946,0.021736014619640365
C0698,0.10689566486472563,0.17897778422333993,0.0720821193586143
C0699,0.6653200445120102,0.6678632993663334,0.0025432548543231626
C0700,0.6934166628096109,0.8226191963785034,0.12920253356889255
C0701,0.009936974948453213,0.009938053240889658,1.0782924364446944e-06
C0702,0.75562303865412,0.999,0.24337696134588005
C0703,0.6792419763618741,0.6842177385045708,0.0049757621426966825
C0704,0.712235672825163,0.8073001481167839,0.09506447529162088
C0705,0.14680500270187113,0.16806483989664736,0.021259837194776227
C0706,0.8178649931293422,0.8937792753971927,0.07591428226785046
C0707,0.382329887434359,0.7082824612736587,0.3259525738392997
C0708,0.7914365986568642,0.8037677404045489,0.012331141747684682
C0709,0.2969203688935303,0.4893545548418198,0.19243418594828948
C0710,0.1268673244686895,0.18205089766697588,0.05518357319828637
C0711,0.49078520385151775,0.49096347911560817,0.00017827526409042171
C0712,0.661665141495796,0.999,0.33733485850420397
C0713,0.5743991935921856,0.9054872349346793,0.3310880413424937
C0714,0.9097039323638131,0.93484051110107,0.025136578737256943
C0715,0.6384302152810153,0.8288723022568096,0.19044208697579434
C0716,0.14115163716270798,0.26354009028810715,0.12238845312539917
C0717,0.26026342971677424,0.5628644154248073,0.302600985708033
C0718,0.5680896393517028,0.9106318274233364,0.3425421880716336
C0719,0.40585095403131577,0.6470273714219568,0.241176417390641
C0720,0.3814545071440944,0.3838013541398229,0.002346846995728513
C0721,0.7453377761325628,0.7461889883275868,0.0008512121950240426
C0722,0.17604596334409847,0.176057830108082,1.1866763983514605e-05
C0723,0.11495132998110912,0.14431415488111668,0.029362824900007564
C0724,0.8566046598718294,0.999,0.14239534012817057
C0725,0.44286973446716954,0.7306672790488846,0.2877975445817151
C0726,0.10050483888880249,0.22644998014711723,0.12594514125831474
C0727,0.6585810778543604,0.6649324316793516,0.0063513538249911905
C0728,0.531770218720139,0.5600697450597997,0.028299526339660708
C0729,0.29563806444440344,0.6312270860463856,0.3355890216019821
C0730,0.7037149457263356,0.999,0.29528505427366436
C0731,0.08057905183928102,0.09155012464506808,0.01097107280578706
C0732,0.2548142218180813,0.5539509867256314,0.2991367649075501
C0733,0.38813297954566917,0.6136842156909114,0.2255512361452422
C0734,0.6518319390528523,0.6580540377282227,0.00622209867537038
C0735,0.03997999466821095,0.0961506781152501,0.056170683447039155
C0736,0.1538069585797894,0.20312551191537428,0.04931855333558488
C0737,0.1524859634698979,0.2297977351895615,0.07731177171966361
C0738,0.15181549670998987,0.21322127646660943,0.061405779756619566
C0739,0.486937856450094,0.48942341498555914,0.0024855585354651155
C0740,0.5782743612546521,0.6062722758632958,0.027997914608643648
C0741,0.2863573181774468,0.3055662765263893,0.019208958348942484
C0742,0.14285487457944843,0.1578605900917523,0.015005715512303869
C0743,0.3547189757701534,0.3742952568934255,0.019576281123272143
C0744,0.23923166121993963,0.3325755395373562,0.09334387831741656
C0745,0.8462019108869401,0.9381239020355266,0.09192199114858657
C0746,0.16175845433803493,0.21086979881657444,0.049111344478539515
C0747,0.16393930277472668,0.5019360293598449,0.33799672658511826
C0748,0.3505426624353508,0.4883286399047476,0.1377859774693968
C0749,0.7454937500029882,0.7510987737841096,0.0056050237811213766
C0750,0.6183652694236208,0.6273089064453206,0.008943637021699757
C0751,0.3710511857947548,0.3772057303961407,0.0061545446013858696
C0752,0.6147543159083643,0.6182231294235316,0.0034688135151673682
C0753,0.3753128467638475,0.3787099715298198,0.003397124765972259
C0754,0.15032735977377734,0.15601003446556513,0.005682674691787792
C0755,0.8814501704374877,0.9989274972431121,0.1174773268056244
C0756,0.7188549345084249,0.8240342253995461,0.10517929089112121
C0757,0.2749148609832012,0.5239588860542315,0.24904402507103024
C0758,0.5018911073957916,0.5171707799832042,0.015279672587412585
C0759,0.17338352057784287,0.2196728650839689,0.04628934450612604
C0760,0.11121370272442609,0.11318611306815278,0.0019724103437266938
C0761,0.39211016701852497,0.7382627250614435,0.34615255804291856
C0762,0.012434151388192266,0.01243415201171,6.235177339719566e-10
C0763,0.17255138476726659,0.2846162492529741,0.11206486448570749
C0764,0.21705174125690083,0.22123326485066935,0.004181523593768527
C0765,0.5318447722025307,0.8675197319666985,0.33567495976416784
C0766,0.008841214536075084,0.0108158854945467,0.001974670958471616
C0767,0.22861355632322752,0.2594427253877095,0.030829169064481993
C0768,0.1293445784318136,0.37351087083428625,0.24416629240247265
C0769,0.09426669187370983,0.36264107760587866,0.2683743857321688
C0770,0.5228872707630461,0.5363320565294271,0.013444785766380973
C0771,0.47710014697187314,0.4804665496737592,0.00336640270188604
C0772,0.34109460129145314,0.3485163255874769,0.0074217242960237795
C0773,0.266482106548498,0.2922126600475928,0.025730553499094755
C0774,0.7236343907725555,0.8852838542631134,0.16164946349055787
C0775,0.2481535389242744,0.5871879278327874,0.339034388908513
C0776,0.3625828746903303,0.5769804536899463,0.21439757899961603
C0777,0.4926161287914393,0.6584265472695032,0.16581041847806394
C0778,0.03902360225071196,0.039535305450680056,0.0005117031999680929
C0779,0.884538180712119,0.999,0.11446181928788102
C0780,0.65047253770577,0.6577799562116204,0.007307418505850483
C0781,0.139307852276016,0.18726002916972692,0.047952176893710924
C0782,0.6714514861415073,0.8918360221568595,0.22038453601535224
C0783,0.7098884560850663,0.999,0.28911154391493366
C0784,0.5681682097436096,0.8001197327768012,0.23195152303319155
C0785,0.8562806416522539,0.9639370679465198,0.10765642629426586
C0786,0.4781191631228439,0.4852631128444126,0.0071439497215686765
C0787,0.6788231625996546,0.7914007087393904,0.1125775461397358
C0788,0.420206587429777,0.4293032607446802,0.009096673314903214
C0789,0.21681118018890944,0.5029147958224617,0.28610361563355224
C0790,0.7144381482356902,0.999,0.2845618517643098
C0791,0.11305551483264895,0.24597186923802042,0.13291635440537147
C0792,0.36508508831852715,0.6364109270098139,0.2713258386912868
C0793,0.12255420833890149,0.15463915663482988,0.032084948295928395
C0794,0.3996257210664254,0.7430541562160631,0.34342843514963767
C0795,0.1298977569567575,0.1813530602554449,0.05145530329868739
C0796,0.17101422675690328,0.33298087249276076,0.16196664573585748
C0797,0.12830457376663776,0.13519910742898472,0.006894533662346963
C0798,0.28101050710536396,0.5266078076613665,0.24559730055600254
C0799,0.755646109086536,0.999,0.24335389091346404
C0800,0.2302256491799509,0.23025561154010052,2.9962360149626832e-05
C0801,0.6486218093897796,0.724149883451926,0.07552807406214634
C0802,0.07189358630262707,0.07424347871114158,0.002349892408514506
C0803,0.2791523471069832,0.483645918809588,0.2044935717026048
C0804,0.24302243006145335,0.28933232945353093,0.04630989939207758
C0805,0.27707567084383666,0.3777770319091922,0.10070136106535554
C0806,0.23115898111466168,0.2370614544096555,0.005902473294993826
C0807,0.8968855816297459,0.8979158747376622,0.001030293107916358
C0808,0.06434733339331702,0.07518640685752793,0.01083907346421091
C0809,0.21283211548018657,0.5498037121419856,0.3369715966617991
C0810,0.7398249015789584,0.7432983064128729,0.0034734048339144508
C0811,0.06960044093939635,0.12382851722364513,0.05422807628424878
C0812,0.5074485738779632,0.508225118932144,0.0007765450541807883
C0813,0.5170533739780029,0.7072281886227395,0.19017481464473662
C0814,0.7758083635214529,0.776532726294008,0.0007243627725551649
C0815,0.2310982916883067,0.3088361191916927,0.07773782750338598
C0816,0.8568956018425112,0.999,0.14210439815748876
C0817,0.7707530542606605,0.7734486872852637,0.0026956330246031834
C0818,0.4552263931319639,0.7622364881888701,0.30701009505690624
C0819,0.6863415887258368,0.7925730381126982,0.10623144938686135
C0820,0.24615097918387138,0.26073533128644705,0.014584352102575665
C0821,0.102208725966506,0.11424550544627222,0.012036779479766224
C0822,0.5917167072829231,0.880643190740962,0.28892648345803884
C0823,0.046986869448810024,0.09770637062297674,0.050719501174166716
C0824,0.6073914948152603,0.8996085149142701,0.29221702009900974
C0825,0.9213922040380557,0.944180996220707,0.022788792182651285
C0826,0.08920130826144594,0.09601443088603265,0.006813122624586707
C0827,0.6259538928487061,0.6407780702297013,0.014824177380995285
C0828,0.7628981092602252,0.999,0.23610189073977483
C0829,0.8780454750828582,0.9259779311187014,0.047932456035843174
C0830,0.6611240237778311,0.7109332829627605,0.0498092591849294
C0831,0.6611392075769638,0.6660499730825604,0.004910765505596659
C0832,0.3227831369909855,0.34804526978703243,0.025262132796046943
C0833,0.6371721163167732,0.8949300921892809,0.2577579758725077
C0834,0.42056124915642257,0.42109345694447636,0.0005322077880537956
C0835,0.2692599768097115,0.2700828797899611,0.0008229029802496179
C0836,0.3389320467138997,0.36536610491431754,0.02643405820041783
C0837,0.6353594618581151,0.789667091940663,0.1543076300825479
C0838,0.8787233786167976,0.9062962996975649,0.027572921080767254
C0839,0.2925987103634193,0.4687632017285303,0.17616449136511103
C0840,0.8722675222794408,0.999,0.12673247772055918
C0841,0.2398308862811069,0.2548401573160226,0.0150092710349157
C0842,0.6133414962996325,0.9259405422087241,0.3125990459090916
C0843,0.514664942338011,0.605199648611572,0.09053470627356108
C0844,0.5219829549519218,0.8063961761888009,0.28441322123687907
C0845,0.27719157920951204,0.489571500725167,0.21237992151565493
C0846,0.8174854913089199,0.999,0.1815145086910801
C0847,0.6110742950505901,0.7288015435499298,0.11772724849933969
C0848,0.6436703116178677,0.9914457002191167,0.347775388601249
C0849,0.14537105085080065,0.15313583216155213,0.0077647813107514785
C0850,0.9697758600184664,0.999,0.029224139981533614
C0851,0.5955372738627638,0.62150641296874,0.025969139105976202
C0852,0.2796262040643533,0.5893529881145831,0.30972678405022985
C0853,0.28943534904669144,0.37666079247213635,0.08722544342544492
C0854,0.945371084822687,0.999,0.05362891517731305
C0855,0.16745741448628296,0.1848187423206542,0.01736132783437125
C0856,0.45916280318851965,0.777331614783489,0.31816881159496935
C0857,0.1626227658688721,0.17485609690551432,0.012233331036642231
C0858,0.47007869950261477,0.7775277983171955,0.30744909881458077
C0859,0.059984632480924685,0.060764295026646924,0.0007796625457222386
C0860,0.2692133924405137,0.5643592493518838,0.2951458569113701
C0861,0.4516114327528799,0.6418605928854597,0.1902491601325798
C0862,0.6864144295991608,0.7247252163233006,0.03831078672413979
C0863,0.7410606413833565,0.9630805884097124,0.22201994702635597
C0864,0.7251369728244569,0.999,0.2738630271755431
C0865,0.03946442768748631,0.0395070384541308,4.261076664448943e-05
C0866,0.8254893335428934,0.8310238364771543,0.005534502934260832
C0867,0.841725713979865,0.8435792636441796,0.0018535496643146132
C0868,0.5793594795284518,0.6072684098831939,0.027908930354742068
C0869,0.3996105016846613,0.6142160109090771,0.2146055092244158
C0870,0.29981888527684547,0.6484658871497395,0.34864700187289405
C0871,0.7668520281435764,0.9305674945629515,0.16371546641937507
C0872,0.030361314850977452,0.07289649544899289,0.042535180598015435
C0873,0.9163599685285619,0.950315884421461,0.033955915892899036
C0874,0.9476812054037901,0.999,0.051318794596209916
C0875,0.8236663842880535,0.999,0.1753336157119465
C0876,0.5916301578176969,0.5917008909989109,7.073318121397776e-05
C0877,0.40216271343126564,0.5428372545299538,0.14067454109868816
C0878,0.4992017268462933,0.5254839689784143,0.026282242132120992
C0879,0.7861800838402672,0.866195904753873,0.08001582091360582
C0880,0.10967434635104467,0.15747445909871952,0.047800112747674844
C0881,0.5880120924887972,0.5912215081033521,0.0032094156145549
C0882,0.9159585971686562,0.9276886519179394,0.011730054749283125
C0883,0.9668678256241008,0.999,0.032132174375899214
C0884,0.03955214320031806,0.04042830770481335,0.0008761645044952915
C0885,0.21577994359970462,0.26364563022387166,0.04786568662416704
C0886,0.37861144356013315,0.49120325378135676,0.11259181022122361
C0887,0.2518275074913412,0.28267379160202594,0.03084628411068474
C0888,0.1046570584685385,0.1382892996708078,0.033632241202269306
C0889,0.16094978348625338,0.49263610964450916,0.3316863261582558
C0890,0.3262305962228675,0.3321130216248354,0.005882425401967928
C0891,0.5149572871439801,0.5912554827628547,0.07629819561887452
C0892,0.9181374548782285,0.999,0.08086254512177149
C0893,0.6597485420462704,0.6798683740277685,0.020119831981498026
C0894,0.017753328528910213,0.024562898160764162,0.006809569631853949
C0895,0.644223472293388,0.6579417336700772,0.01371826137668919
C0896,0.19708895456995834,0.20035647171514617,0.0032675171451878315
C0897,0.44274234974499976,0.781486864700921,0.3387445149559212
C0898,0.13981973029303946,0.4570119421403079,0.3171922118472684
C0899,0.20981275007865174,0.36368687594096305,0.1538741258623113
C0900,0.5864995241724751,0.7766620216249005,0.19016249745242542
C0901,0.5369060835229733,0.8592655812332959,0.3223594977103226
C0902,0.4275785834540318,0.6649681064556875,0.23738952300165567
C0903,0.11479055819700125,0.3973930896396672,0.28260253144266595
C0904,0.782071151888972,0.8640832143174577,0.08201206242848569
C0905,0.9226220550805144,0.999,0.07637794491948557
C0906,0.5374104028724632,0.5989404384712587,0.06153003559879544
C0907,0.5787080995587928,0.6890789466352967,0.11037084707650391
C0908,0.276145155865122,0.31103184651360993,0.03488669064848793
C0909,0.059445373345126645,0.07601103528917989,0.016565661944053248
C0910,0.6688145924866123,0.8748206243534831,0.20600603186687072
